Theme	GIS Source Data Name	DESCRIPTION	Catchment Item Name	Divergence Item Name	Total Upstream Item Name	UNITS 	Science Base Link	Download Link	Source Link														
Chemical	NADP_2009	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Chloride	CAT_DEP_CL_2009	ACC_DEP_CL_2009	TOT_DEP_CL_2009	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Calcium	CAT_DEP_CA_2010	ACC_DEP_CA_2010	TOT_DEP_CA_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Nitrate	CAT_DEP_NO3_2010	ACC_DEP_NO3_2010	TOT_DEP_NO3_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Sulfate	CAT_DEP_SO4_2010	ACC_DEP_SO4_2010	TOT_DEP_SO4_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Inorganic Nitrogen	CAT_DEP_N_2010	ACC_DEP_N_2010	TOT_DEP_N_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Magnesium	CAT_DEP_MG_2010	ACC_DEP_MG_2010	TOT_DEP_MG_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Ammoniu	CAT_DEP_NH4_2010	ACC_DEP_NH4_2010	TOT_DEP_NH4_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2010	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Chloride	CAT_DEP_CL_2010	ACC_DEP_CL_2010	TOT_DEP_CL_2010	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Calcium	CAT_DEP_CA_2011	ACC_DEP_CA_2011	TOT_DEP_CA_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Nitrate	CAT_DEP_NO3_2011	ACC_DEP_NO3_2011	TOT_DEP_NO3_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Sulfate	CAT_DEP_SO4_2011	ACC_DEP_SO4_2011	TOT_DEP_SO4_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Inorganic Nitrogen	CAT_DEP_N_2011	ACC_DEP_N_2011	TOT_DEP_N_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Magnesium	CAT_DEP_MG_2011	ACC_DEP_MG_2011	TOT_DEP_MG_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Ammoniu	CAT_DEP_NH4_2011	ACC_DEP_NH4_2011	TOT_DEP_NH4_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2011	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Chloride	CAT_DEP_CL_2011	ACC_DEP_CL_2011	TOT_DEP_CL_2011	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Calcium	CAT_DEP_CA_2012	ACC_DEP_CA_2012	TOT_DEP_CA_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Nitrate	CAT_DEP_NO3_2012	ACC_DEP_NO3_2012	TOT_DEP_NO3_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Sulfate	CAT_DEP_SO4_2012	ACC_DEP_SO4_2012	TOT_DEP_SO4_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Inorganic Nitrogen	CAT_DEP_N_2012	ACC_DEP_N_2012	TOT_DEP_N_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Magnesium	CAT_DEP_MG_2012	ACC_DEP_MG_2012	TOT_DEP_MG_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Ammoniu	CAT_DEP_NH4_2012	ACC_DEP_NH4_2012	TOT_DEP_NH4_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2012	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Chloride	CAT_DEP_CL_2012	ACC_DEP_CL_2012	TOT_DEP_CL_2012	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Calcium	CAT_DEP_CA_2013	ACC_DEP_CA_2013	TOT_DEP_CA_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Nitrate	CAT_DEP_NO3_2013	ACC_DEP_NO3_2013	TOT_DEP_NO3_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Sulfate	CAT_DEP_SO4_2013	ACC_DEP_SO4_2013	TOT_DEP_SO4_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Inorganic Nitrogen	CAT_DEP_N_2013	ACC_DEP_N_2013	TOT_DEP_N_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Magnesium	CAT_DEP_MG_2013	ACC_DEP_MG_2013	TOT_DEP_MG_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Ammoniu	CAT_DEP_NH4_2013	ACC_DEP_NH4_2013	TOT_DEP_NH4_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2013	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Chloride	CAT_DEP_CL_2013	ACC_DEP_CL_2013	TOT_DEP_CL_2013	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Calcium	CAT_DEP_CA_2014	ACC_DEP_CA_2014	TOT_DEP_CA_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Nitrate	CAT_DEP_NO3_2014	ACC_DEP_NO3_2014	TOT_DEP_NO3_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Sulfate	CAT_DEP_SO4_2014	ACC_DEP_SO4_2014	TOT_DEP_SO4_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Inorganic Nitrogen	CAT_DEP_N_2014	ACC_DEP_N_2014	TOT_DEP_N_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Magnesium	CAT_DEP_MG_2014	ACC_DEP_MG_2014	TOT_DEP_MG_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Ammoniu	CAT_DEP_NH4_2014	ACC_DEP_NH4_2014	TOT_DEP_NH4_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	NADP_2014	National Atmospheric Deposition Program (NADP) National Trends Network average of annual precipitation-weighted mean atmospheric deposition of Chloride	CAT_DEP_CL_2014	ACC_DEP_CL_2014	TOT_DEP_CL_2014	kilograms per hectare	https://www.sciencebase.gov/catalog/item/57e2ac2fe4b0908250045981																
Chemical	PEST219	Estimate of agricultural pesticide application (219 types)	CAT_PEST219	ACC_PEST219	TOT_PEST219	kg/sqkm	https://www.sciencebase.gov/catalog/item/57bf5e62e4b0f2f0ceb75b79																
Chemical	PESTAPP_KG_SQKM	"Estimate of agricultural pesticide application (219 types), kg/sq km, from Census of Ag 1997, based on county-wide sales and percent agricultural land cover in watershed"				kg/sq km																	
Climate	CWD	Average number of consecutive days with measurable precipitation. It is also sometimes refered to as average storm duration. 	CAT_CWD	ACC_CWD	TOT_CWD	days	https://www.sciencebase.gov/catalog/item/57053e25e4b0d4e2b756c17d																
Climate	ET	"Mean-annual actual evapotranspiration (ET), estimated using regression equation of Sanford and Selnick (2013)"	CAT_ET	ACC_ET	TOT_ET	mm/year	https://www.sciencebase.gov/catalog/item/5705491be4b0d4e2b756cf8a																
Climate	FSTFZ6190	"Watershed average of mean day of the year of first freeze, derived from 30 years of record (1961-1990), 2km PRISM. For example, value of 300 is the 300th day of the year (Oct 27th).  "	CAT_FSTFZ6190	ACC_FSTFZ6190	TOT_FSTFZ6190	day of year	https://www.sciencebase.gov/catalog/item/5704052ae4b0328dcb827bc7																
Climate	LSTFZ6190	"Watershed average of mean day of the year of last freeze, derived from 30 years of record (1961-1990), 2km PRISM.  For example, value of 100 is the 100th day of the year (April 10th).  "	CAT_LSTFZ6190	ACC_LSTFZ6190	TOT_LSTFZ6190	day of year	https://www.sciencebase.gov/catalog/item/57040a6ce4b0328dcb828378																
Climate	MAXP6190	Watershed maximum average annual precipitation in mm	CAT_MAXP6190	ACC_MAXP6190	TOT_MAXP6190	mm/year	https://www.sciencebase.gov/catalog/item/57040af4e4b0328dcb82842b																
Climate	MAXWD6190	"Watershed average of maximum monthly number of days of measurable precipitation, derived from 30 years of record (1961-1990), 2.3km PRISM.  This is simply the maximum value of the values WD_JAN_BASIN thru WD_DEC_BASIN."	CAT_MAXWD6190	ACC_MAXWD6190	TOT_MAXWD6190	days	https://www.sciencebase.gov/catalog/item/57040b6ce4b0328dcb8284b8																
Climate	MINP6190	Watershed minimum average annual precipitation in mm	CAT_MINP6190	ACC_MINP6190	TOT_MINP6190	mm/year	https://www.sciencebase.gov/catalog/item/572a23c4e4b0b13d391a0142																
Climate	MINWD6190	"Watershed average of minimum monthly number of days of measurable precipitation, derived from 30 years of record (1961-1990), 2.3km PRISM. This is simply the minimum value of the values WD_JAN_BASIN thru WD_DEC_BASIN."	CAT_MINWD6190	ACC_MINWD6190	TOT_MINWD6190	days	https://www.sciencebase.gov/catalog/item/57040be3e4b0328dcb82850a																
Climate	PET	"Mean-annual potential evapotranspiration (PET), estimated using the Hamon (1961) equation. "	CAT_PET	ACC_PET	TOT_PET	mm/year	https://www.sciencebase.gov/catalog/item/56f96ed1e4b0a6037df06a2d																
Climate	PPT7100_CAT	30 year (1971 - 2000) catchment mean of January precipitation (mm) from 800m PRISM data	CAT_PPT7100_JAN			millimeters	https://www.sciencebase.gov/catalog/item/573b70a7e4b0dae0d5e3ae85																
Climate	PPT7100_CAT	30 year (1971 - 2000) catchment mean of February precipitation (mm) from 800m PRISM data	CAT_PPT7100_FEB			millimeters	https://www.sciencebase.gov/catalog/item/573b70a7e4b0dae0d5e3ae85																
Climate	PPT7100_CAT	30 year (1971 - 2000) catchment mean of March precipitation (mm) from 800m PRISM data	CAT_PPT7100_MAR			millimeters	https://www.sciencebase.gov/catalog/item/573b70a7e4b0dae0d5e3ae85																
Climate	PPT7100_CAT	30 year (1971 - 2000) catchment mean of April precipitation (mm) from 800m PRISM data	CAT_PPT7100_APR			millimeters	https://www.sciencebase.gov/catalog/item/573b70a7e4b0dae0d5e3ae85																
Climate	PPT7100_CAT	30 year (1971 - 2000) catchment mean of May precipitation (mm) from 800m PRISM data	CAT_PPT7100_MAY			millimeters	https://www.sciencebase.gov/catalog/item/573b70a7e4b0dae0d5e3ae85																
